"_id","comment_num","content","crawl_time","created_at","image_url","like_num","origin_weibo","repost_num","user_id","video_url","weibo_url"
"ICNJJvxzv","73","机长和汽车司机配合的天衣无缝[赞]，这皮卡车是专用飞机应急的。 忒硌应的微博视频","1609906854","2020-04-11 10:48:59    ",,"459",,"32","3815737702","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4492476191539220&fromWap=1"" ]","https://weibo.com/3815737702/ICNJJvxzv"
"IDoreqpwE","231","【不要给五岁或以下幼儿食用米糊代替奶品！专家：小心米饭中的砒霜】 在北爱尔兰研究大米和大米产品的一名学者表示，人们惯常煮大米的方法，令砷（俗称砒霜）这种对人体有害物质残留在米饭里。 在北爱贝尔法斯特皇后大学的安迪·马哈尔格教授比较三种煮饭方法。 第一种：两杯水煮一杯大米，把水与大米留在锅里或电饭煲煮至所有水分干透； 第二种：五杯水煮一杯大米，当米饭煮熟后，把多余的水分倒出； 第三种：将一杯大米用水浸隔夜，第二天把水倒掉，然后用第二种方法煮熟。 结果显示，第一种方法煮熟的米饭中，砷残留物最多，第二种方法煮熟的米饭，砷残留物减少至43%；最后一种方法煮出来的米饭，砷残留物减少至18%。 减少人体吸收砷的物质，可用第三种煮米饭的方法。 而婴幼儿方面，由于米糊经常用于制造婴儿食品，英国食物标准局建议家长不要给五岁或以下幼儿食用米糊代替奶品。儿童也最好少量进食米糊或米产品。 世界卫生组织和联合国粮农组织在2014年颁布大米砷含量安全指引。欧盟也有大米和米产品的砷含量安全规定，并为婴幼儿食品设定更高的安全标准。 全世界一半人口以米饭为主要食粮，最大的市场在东亚、南亚、和非洲地区，在西方米饭的食用也正在增加，英国2015年的大米销量达1.5亿公斤。","1609906855","2020-04-15 08:15:03    ","http://wx3.sinaimg.cn/wap180/006vBnXnly1gds8b9vvcwj30ic0abmy5.jpg","808",,"155","5963773637",,"https://weibo.com/5963773637/IDoreqpwE"
"IDpZghWVY","34","#孙悦# 据悉，在我国疫情爆发期间，CBA北控男篮后卫孙悦带着全家一起去了美国，而现在美国成了疫情最严重的国家，由于航班管控，暂时还回不来中国，他的妻子陈露在直播中也说了在美国遭到歧视，哎早知今日何必当初呢","1609906856","2020-04-15 12:11:38    ","http://wx2.sinaimg.cn/wap180/69f0ae8dly1gdubrx581cj20es08cjrm.jpg","208",,"129","1777381005",,"https://weibo.com/1777381005/IDpZghWVY"
"IDrGykfXv","13","#NBA[超话]#目前疫情影响，很多球员无法返国隔离，这也包括我们cba名将孙大圣（孙悦），春节期间，孙悦陈露携全家美国度假，目前美国疫情严重无法回国，大胆的推测他俩应该都拿到绿卡了，改国籍就是时间的事","1609906856","2020-04-15 16:31:02    ","http://wx3.sinaimg.cn/wap180/ab8aa9c3ly1gduja3b0jzj20hg0avgmd.jpg","5",,"0","2877991363",,"https://weibo.com/2877991363/IDrGykfXv"
"IDMAK7hqx","11","一场疫情，外国人富了。 广州","1609906858","2020-04-17 21:44:23    ","http://wx1.sinaimg.cn/wap180/a2478d58gy1gdx3kivu1kj20u00qmjxz.jpg","5",,"3","2722598232",,"https://weibo.com/2722598232/IDMAK7hqx"
"IE5ul8XLS","19","哈尔滨二次封城开始了！ 新乡 hscr槐树传人的微博视频","1609906859","2020-04-19 21:50:49    ",,"12",,"0","5794412498","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4495541900607538&fromWap=1"" ]","https://weibo.com/5794412498/IE5ul8XLS"
"IEomWo0Nz","47","赣榆爆炸，巨响，化工厂爆炸，愿无人员伤亡🙏 连云港 谁墨幽洋的微博视频","1609906860","2020-04-21 21:54:46    ",,"51",,"46","3933837031","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4496267686903825&fromWap=1"" ]","https://weibo.com/3933837031/IEomWo0Nz"
"IDMAijFzb","3853","头三张图来自网友投稿，河南郑州地铁内公益广告在致敬抗疫英雄，全部为男性照片，无一女性面孔[微笑][拜拜]@郑州地铁  抗疫期间，全国出征的女性医护占比90%。没有搜到河南的完整数据，但是已知河南第二批赴鄂支援女性占比2/3。 你随手搜一下“河南援鄂医疗队”，无论是部队还是医院，无论是出征、送行、开会、迎接、表彰还是上央视/省台采访的现场图和视频，几乎全是女性。剩下的图片全是网上搜来的，你自己看看，几乎没几个男人。  她们为你们拼过命，她们为你们上过战场，她们在保家卫国，最后换得你们抹杀功绩的对待吗？@河南日报 @郑州地铁  这明明是个杨家女将的故事，她们却始终不能拥有没有姓名，是吗？[微笑][拜拜]   ———————————————— 大家来找人，考考你眼力~ 来看看@郑州地铁 官微自己放的全部致敬图里，女性在哪儿☞http://t.cn/A6wC8IFQ            [组图共18张]","1609906862","2020-04-17 21:43:17    ","http://wx1.sinaimg.cn/wap180/005LW3mpgy1gdx384hfjdj31jk15oh7a.jpg","102494",,"12709","5288987897",,"https://weibo.com/5288987897/IDMAijFzb"
"IEG8o9ajv","250","我正在看【虐猫团伙追踪：实锤舒克就是上海奉贤离职消防战士钱炯达！恳请警方行动！】，分享给你，一起看吧！ 虐猫团伙追踪：实锤舒克就是上海奉贤离职消防战士钱炯达！恳请警方行动！ 虐猫团伙追踪：实锤舒克就是上海奉贤离职消防战士钱炯达！恳请警方行动！","1609906863","2020-04-23 19:08:22    ","http://wx1.sinaimg.cn/wap180/007aC6wAly1ge3wsa27ycj30ih0cfjsf.jpg","3109",,"1941","6569774732",,"https://weibo.com/6569774732/IEG8o9ajv"
"IEoeLlewR","19","化工厂爆炸，跟地震似的，吓死人了 连云港 http://t.cn/A6wRPwKN","1609906864","2020-04-21 21:34:37    ",,"23",,"1","6856875553",,"https://weibo.com/6856875553/IEoeLlewR"
"IEohXk1oi","38","赣榆城西酒厂爆炸！望无伤亡🙏🙏🙏🙏#赣榆爆炸##赣榆# @福城赣榆 @连云港报哥 @平安江苏 http://t.cn/A6wRh9s4","1609906864","2020-04-21 21:42:30    ",,"62",,"8","5323513230",,"https://weibo.com/5323513230/IEohXk1oi"
"IEtkApmJf","3","21日，成都天府四街银泰城杀人了，商家出餐慢，骑手取不到餐，发生口角，4个骑手和商家干，商家直接当场杀死一个，4个骑手 死了一个，重伤2个。 http://t.cn/A6wEMTNz","1609906865","2020-04-22 10:32:43    ",,"2",,"0","5143137592",,"https://weibo.com/5143137592/IEtkApmJf"
"ICD11yPYB","2","柳州奖励援鄂抗疫队员每人一辆汽车，赠奖车打有英雄字样，今后开出来停车不收费。#正能量# 猛哥来了518的微博视频","1609906866","2020-04-10 07:31:23    ",,"32",,"3","5531141128","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4492064188989457&fromWap=1"" ]","https://weibo.com/5531141128/ICD11yPYB"
"IDaGYwFRv","0","柳州奖励援鄂医疗队员，每人奖励一辆汽车，赠奖车每辆都已打有英雄字样，今后开出来停车不收费。 比特币科技的微博视频","1609906867","2020-04-13 21:15:23    ",,"10",,"0","2636267377","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4493358886748193&fromWap=1"" ]","https://weibo.com/2636267377/IDaGYwFRv"
"IEPFBBsVv","685","河南一孤寡老人去世后留下80000元存款，老人无儿无女，唯一亲人侄女有密码却取不出钱？银行称：这笔钱应该归国家所有！[黑线][黑线][黑线] 二次创作的微博视频","1609906868","2020-04-24 19:24:56    ",,"3721",,"770","7069873217","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4496879619342340&fromWap=1"" ]","https://weibo.com/7069873217/IEPFBBsVv"
"IEEiACA2z","15","河南孤寡老人去世后留下80000元存款，老人无儿无女，唯一亲人侄女有密码却取不出钱？银行称：这笔钱应该归国家所有！（来源：河南民生频道）  二次创作的微博视频","1609906869","2020-04-23 14:28:01    ",,"31",,"1","6586581176","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4496879619342340&fromWap=1"" ]","https://weibo.com/6586581176/IEEiACA2z"
"IEHem9OBM","439","河南孤寡老人去世后留下80000元存款，老人无儿无女，唯一亲人侄女有密码却取不出钱？银行称：这笔钱应该归国家所有！（来源：河南民生频道）二次创作的微博视频","1609906871","2020-04-23 21:55:48    ",,"2118",,"633","2013937191","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4496879619342340&fromWap=1"" ]","https://weibo.com/2013937191/IEHem9OBM"
"IEXQLuIwE","87","有密码，有老人身份证，有侄女身份证，到银行却取不出来钱，银行称：这笔钱应该归国家所有！  河南孤寡老人去世后留下8万元存款，老人无儿无女，唯一亲人侄女有密码却取不出钱？银行称：这笔钱应该归国家所有！  这件事，在法律上还真是这样，因为侄女虽然是唯一亲人，但不是继承人。  况且，这只是侄女的一家说法，比如是否还有其他继承人，不得而知。  银行慎重是对的，说归国家所有是错的，这是媒体断章取义。  你觉得呢？ #周扬青再发声##罗志祥道歉##世界地球日#","1609906871","2020-04-25 16:14:24    ","http://wx2.sinaimg.cn/wap180/006a512Mly1ge62zvd2skj30kw0f0wgc.jpg","157",,"21","5645756008",,"https://weibo.com/5645756008/IEXQLuIwE"
"IF1yJxFBL","8","河南孤寡老人去世后留下8万元存款，老人无儿无女，唯一亲人侄女有密码却取不出钱？银行：这笔钱应该归国家所有！  笑点搜罗君的微博视频","1609906874","2020-04-26 01:40:58    ",,"9",,"4","5940514973","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4497769813966857&fromWap=1"" ]","https://weibo.com/5940514973/IF1yJxFBL"
"IvMEUAxx4","10","武汉女子监狱在汉口中心城区，空间狭窄，而沙洋监狱在一个县的范围，分成若干监区，在同样出现了输入型感染的情况下，女子监狱的影响面更大。这再一次提醒我们，在全国疫情整体向好的情况下，仍然要避免扎堆儿，避免集会。韩国疫情的快速蔓延也说明了这一点，无防护式的布道，群体聚集的军队都成为重灾区。#跟新浪看热点#  陈一新督导湖北监狱系统打好防疫保卫战","1609906874","2020-02-25 07:12:15    ",,"31",,"9","3726727615",,"https://weibo.com/3726727615/IvMEUAxx4"
"ID1Y4fN0n","1","#最新疫情地图# 柳州奖励援鄂医疗队员每人一辆汽车！每辆车都印有英雄字样，今后在该市停车不收费。 东莞 思zs6669的微博视频","1609906875","2020-04-12 23:02:45    ",,"5",,"0","6593884475","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4493023418187786&fromWap=1"" ]","https://weibo.com/6593884475/ID1Y4fN0n"
"IEGYHoEVa","55","#此时此刻你本人的状态#河南孤寡老人去世后留下8万元存款取不出来？银行：这笔钱归国家所有！[阴险]","1609906876","2020-04-23 21:17:15    ","http://wx2.sinaimg.cn/wap180/006zhS39gy1ge40fwh1m6j30ku112ald.jpg","164",,"129","6018228099",,"https://weibo.com/6018228099/IEGYHoEVa"
"IFjwQEnUM","196","世界上最有骨气的鱼，一言不合立马断气，中国人都爱吃。  #红人的诞生# #一句冷幽默#  幽默新菌的微博视频","1609906877","2020-04-27 23:25:46    ",,"1987",,"21","3949190290","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4498465095614502&fromWap=1"" ]","https://weibo.com/3949190290/IFjwQEnUM"
"IF9tlfMz9","43","有个民营单位的护士，当初独自一人去援助武汉，援汉结束后也没有掌声和优待，就连返回的车票都是自己默默买的，仿佛一切都没发生过。  她叫贾晓月，今年25岁，老家是连云港的，在南京一家民营医疗机构当护士。  疫情刚开始时，她在网上看到消息，心情很沉重。她觉得，自己作为一名医护人员，虽然不是什么国家单位的，也没有什么编制，但是应该尽一份心。  2月18日，她在网上看到了武汉招募志愿者的消息，立马报了名，简单收拾了一下，19日就前往武汉了。  因为贾晓月是以个人名字来援助武汉的，没有享受到任何公派医疗人员的待遇，自己一个人坐车来，最后又一个人默默买张票回家。没有欢送，甚至连一句感谢都没有。  4月2日，在武汉与病毒搏斗了一个多月的贾晓月，终于完成自己的“使命”，自己买了张车票，无声无息地离开了那座英雄城市。  回到南京后，她自行隔离了14天，然后归于平静，仿佛什么也没发生过。","1609906879","2020-04-26 21:49:39    ","http://wx1.sinaimg.cn/wap180/6f0b997cly1ge7ib2e3gaj20j50liabl.jpg","283",,"26","1863031164",,"https://weibo.com/1863031164/IF9tlfMz9"
"IF08GlNQO","26","河南孤寡老人去世后留下80000元存款，老人无儿无女，唯一亲人侄女有密码却取不出钱？银行称：这笔钱应该归国家所有！（来源：河南民生频道）  #搞笑视频##一句冷幽默# 橙熟的逗比炮的微博视频","1609906880","2020-04-25 22:04:02    ",,"26",,"2","6069222679","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4497719733977131&fromWap=1"" ]","https://weibo.com/6069222679/IF08GlNQO"
"IF6AW7KSo","16","世界上最有骨气的鱼，一言不合立马断气，中国人都爱吃 柳兴FBI的微博视频","1609906881","2020-04-26 14:30:07    ",,"275",,"41","7395814134","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4497967952887817&fromWap=1"" ]","https://weibo.com/7395814134/IF6AW7KSo"
"IFef1xc1E","163","有大爱的姑娘[爱你]","1609906882","2020-04-27 09:58:07    ","http://wx1.sinaimg.cn/wap180/7c1f76efgy1ge83c1boinj20wo0gcwgc.jpg","763",,"602","2082436847",,"https://weibo.com/2082436847/IFef1xc1E"
"IFhJKbBSn","0","河南孤寡老人去世后留下80000元存款，老人无儿无女，唯一亲人侄女有密码却取不出钱？银行称：这笔钱应该归国家所有！（来源：河南民生频道）  二次创作的微博视频","1609906882","2020-04-27 18:52:02    ",,"0",,"0","6587004967","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4496879619342340&fromWap=1"" ]","https://weibo.com/6587004967/IFhJKbBSn"
"IFBdQoU6P","18","由於義大利疫情嚴重禁足已久，威尼斯水下的蓮花都長滿水面以上了！美得一塌糊塗！","1609906883","2020-04-29 20:28:22    ","http://wx1.sinaimg.cn/wap180/9d904277ly1geawtdmpt1j20u00w6n1j.jpg","134",,"40","2643477111",,"https://weibo.com/2643477111/IFBdQoU6P"
"IFDDTqfkw","13","河南孤寡老人去世后留下80000元存款，老人无儿无女，唯一亲人侄女有密码却取不出钱？银行称：这笔钱应该归国家所有！（来源：河南民生频道） 福利短片的微博视频","1609906884","2020-04-30 02:38:03    ",,"11",,"13","3278061955","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4499088310206495&fromWap=1"" ]","https://weibo.com/3278061955/IFDDTqfkw"
"IFgVq3nll","6","有一个民营单位的护士，当初独自一人去援助武汉，援汉结束后也没有掌声和优待，就连返回的车票都是自己默默购买的，仿佛一切都没有发生过。       她叫贾晓月，今年25岁，老家是连云港的，在南京一家民营医疗机构当护士。 疫情刚开始时，她在网上看见消息，心情很沉重。她觉得，自己作为一名医护人员，虽然不是什么国家单位的，也没有什么编制，但是应该尽一份心。       2月18日，她在网上看见武汉招募自愿者的消息，立马报了名，简单收拾了一下，19日就前往武汉了。因为贾晓月是以个人名义援助武汉的，没有享受到任何公派医疗人员的待遇，自己一个人坐车来，最后又一个人默默买张票回家。没有欢送，甚至连句感谢的话都没有。      4月2日，在武汉与病魔搏斗了一个多月的贾晓月，终于完成了自己的“使命”，自己买了张车票，无声无息的离开了那座英雄的城市。回到南京后，她自行隔离了14天，然后归于平静，仿佛什么也没发生过。       在武汉的朋友说：“我们湖北人民对不起贾晓月，她为我们做了那么多，可是我们什么也没有做，都没来得及好好说一句谢谢和再见”。       所有奋战在一线的医护人员都是我们心中的英雄，不管她是体制内的还是体制外的，应该都受到尊重和礼遇。       我能做的微乎其微，也只能再一次转发新浪微博陈兆鹏先生之前发出来的，确实觉得感人，这才是最平凡的英雄，我们大家都应该记住她。转发以示对英雄的尊重！！","1609906885","2020-04-27 16:48:02    ","http://wx3.sinaimg.cn/wap180/64e6e855gy1ge8f6nnju1j20n02giq8l.jpg","1",,"3","1692854357",,"https://weibo.com/1692854357/IFgVq3nll"
"IFGFqp53j","46","东山县街头惊现铲车群殴大战 奇闻日记的微博视频","1609906885","2020-04-30 10:20:03    ",,"26",,"3","1001249351","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4498691197698069&fromWap=1"" ]","https://weibo.com/1001249351/IFGFqp53j"
"IFT2cBT0W","37","#牛博[超话]##拯救不开心# 河南开封，昨天晚上的事儿，电动车充电引起，楼梯间有虹吸效应，2分钟烧穿16层，一点跑的机会都没有，所以楼梯间千万不要存放电动车和给电动车充电，也不可以放任何杂物。太恐怖了。请大家把视频和说明发送给亲朋好友及各社区群，要求各社区宣传至每个人。#迷惑行为大赏# 潇洒友A的微博视频","1609906887","2020-05-01 17:49:09    ",,"66",,"30","2095252841","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4499829704032294&fromWap=1"" ]","https://weibo.com/2095252841/IFT2cBT0W"
"IFAbN1b6x","43","哈哈哈哈哈~~~啥也不说了，用事实来说话[允悲][允悲]   #轻松一刻#","1609906888","2020-04-29 17:50:34    ","http://wx3.sinaimg.cn/wap180/739f4100gy1geas94ey57j20dp0i2t9t.jpg","206",,"9","1939816704",,"https://weibo.com/1939816704/IFAbN1b6x"
"IFUmRnHML","63","黑龙江密山市一外卖小哥就是所有中国人的代表，如果我们都像外卖小哥一样，外国佬还敢这么嚣张吗？中国人雄起，抵制洋垃圾！ 据了解是两个外国人先动手殴打一个外卖小哥引发的冲突。 http://t.cn/A6A5irlG","1609906888","2020-05-01 21:12:47    ",,"323",,"23","6069222679",,"https://weibo.com/6069222679/IFUmRnHML"
"J02kr40LW","18","黑龙江密山市一外卖小哥就是所有中国人的代表，如果我们都像外卖小哥一样，外国佬还敢这么嚣张吗？中国人雄起，抵制洋垃圾！ 据了解是两个外国人先动手殴打一个外卖小哥引发的冲突。 http://t.cn/A6A5irlG","1609906889","2020-05-02 11:00:19    ",,"106",,"15","1813047827",,"https://weibo.com/1813047827/J02kr40LW"
"IFL9aw5oy","45","外卖小哥马路边遭两壮汉殴打，同行赶到后帮忙引发多人互殴。#外卖小哥惨遭两老外群殴# 外卖职业得不到尊重！经常受到歧视！在此我是支持外卖小哥[拳头] 物之联-Rowley的微博视频","1609906891","2020-04-30 21:44:20    ",,"245",,"11","6050014568","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4499526766231558&fromWap=1"" ]","https://weibo.com/6050014568/IFL9aw5oy"
"IFSz1Cxkz","31","打得好！  洋垃圾打中国外卖员 同伴赶到 KO老外  YouTube热门看世界的微博视频","1609906891","2020-05-01 16:37:15    ",,"129",,"10","6117781467","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4499811525918748&fromWap=1"" ]","https://weibo.com/6117781467/IFSz1Cxkz"
"J02hvkahK","91","麻省理工零录取中国学生，斯坦福取消中国大陆面试。这是坏事儿还是好事儿？","1609906892","2020-05-02 10:53:06    ","http://wx3.sinaimg.cn/wap180/81d97f6dly1gedx14xc1aj20fc0kd0u1.jpg","178",,"22","2178514797",,"https://weibo.com/2178514797/J02hvkahK"
"J00l09F3g","1","黑龙江密山市一外卖小哥就是所有中国人的代表，如果我们都像外卖小哥一样，外国佬还敢这么嚣张吗？中国人雄起，抵制洋垃圾！ 据了解是两个外国人先动手殴打一个外卖小哥引发的冲突。 http://t.cn/A6A5irlG  常德·柳叶湖汽车站","1609906893","2020-05-02 05:56:13    ",,"8",,"1","1660257303",,"https://weibo.com/1660257303/J00l09F3g"
"J0FHjxJqh","0","“全军覆没！麻省理工零录取中国学生，斯坦福取消大陆面试…”  一所学校的好与坏，很大程度上取决于老师与学生两方面的质量。  如果因其他原因影响了优秀的中国学生的申请，在可预见的未来，这些美国学校整体水平的下滑已经不可阻挡了。  而其他国家的学校，尤其是我国的高校，可能生源质量也会略有提升。这对于学校的发展来说非常重要。","1609906894","2020-05-06 15:13:49    ","http://wx1.sinaimg.cn/wap180/4d2c7f06ly1geiqwgca0xj20u01t0107.jpg","0",,"0","1294761734",,"https://weibo.com/1294761734/J0FHjxJqh"
"J0oQm3BLi","123","黑龙江密山市一外卖小哥就是所有中国人的代表，如果我们都像外卖小哥一样，外国佬还敢这么嚣张吗？中国人雄起，抵制洋垃圾！ 据了解是两个外国人先动手殴打一个外卖小哥引发的冲突。  影视生的微博视频","1609906895","2020-05-04 20:19:23    ",,"1769",,"75","5982752652","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4500948035502104&fromWap=1"" ]","https://weibo.com/5982752652/J0oQm3BLi"
"J0oSkFcOR","0","黑龙江密山市一外卖小哥就是所有中国人的代表，如果我们都像外卖小哥一样，外国佬还敢这么嚣张吗？中国人雄起，抵制洋垃圾！ 据了解是两个外国人先动手殴打一个外卖小哥引发的冲突。  影视生的微博视频","1609906895","2020-05-04 20:24:16    ",,"6",,"0","3828788022","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4500948035502104&fromWap=1"" ]","https://weibo.com/3828788022/J0oSkFcOR"
"J0t5zqLj7","265","病愈后的英国首相，每天骑单车上班，虽然他有一辆二手大众，但上下班不得开公车，而且首相府没固定停车位。说以他只好骑车，两保镖开车跟在路上，还因经常堵车而掉队。  安普若-外号安校长的微博视频","1609906898","2020-05-05 07:07:52    ",,"2156",,"444","1371675920","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4501118110072837&fromWap=1"" ]","https://weibo.com/1371675920/J0t5zqLj7"
"J0CL9ywAl","1","病愈出院后的英国首相鲍里斯继续骑车上下班此前曾被禁止骑自行车上班，因为“可能会有被攻击的危险”。 #英国##英国首相鲍里斯##全球疫情##海峡新干线##茶余饭后##英国疫情# 西安 太乙亘0956的微博视频","1609906900","2020-05-06 07:45:01    ",,"2",,"0","70769772","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4501489482399752&fromWap=1"" ]","https://weibo.com/70769772/J0CL9ywAl"
"J0pVUgE5Q","87","全军覆没！麻省理工零录取中国学生，斯坦福取消大陆面试全军覆没！麻省理工零录取中国学生，斯坦福取消大陆面试","1609906902","2020-05-04 23:05:49    ",,"189",,"75","1249424622",,"https://weibo.com/1249424622/J0pVUgE5Q"
"J04pD14Zd","35","这是网上热传视频。两名外国人殴打一名送外卖小哥，另外两名蓝衣同伴上前解救。周围有许多围观的中国人！  我们对外国人太好了，总是表现我们的热情和善良，通过这次疫情发现对一些不友好人士，越是跟他们讲仁义他们越欺负你，所以对不友好的必须得强硬起来。  当地派出所应主动介入调查，各位感觉结局会咋样？#外国人在中国##外卖小哥#","1609906902","2020-05-02 16:18:35    ","http://wx2.sinaimg.cn/wap180/006a512Mgy1gee6g5k9kmg30b405vu0z.gif","187",,"15","5645756008",,"https://weibo.com/5645756008/J04pD14Zd"
"J10gKpbfj","1090","【#老人去世留下80000元存款，银行称钱归国家所有# [黑线][黑线][黑线]】河南一孤寡老人去世后留下80000元存款，老人无儿无女，唯一亲人侄女有密码却取不出钱？银行称：这笔钱应该归国家所有！  刘女士的姑姑去世，无儿无女，目前在世的亲属中只有刘女士姊妹六人。姑姑没有立遗嘱，临走前把自己8万元的存折给了刘女士，密码也告诉了她，但刘女士去取钱时却发现钱取不出来。  郑州农商银行表示，需要提供法院的调解书、判决书，或公证处出具的证明才能取款，否则银行会一直保管这笔钱。 爆料帝_的微博视频","1609906903","2020-05-08 19:36:03    ",,"3823",,"135","2155226773","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4502019101360158&fromWap=1"" ]","https://weibo.com/2155226773/J10gKpbfj"
"J0XW6kaGz","232","世界上最有骨气的鱼，一言不合立马断气，中国人都爱吃。  #一句冷幽默##搞笑视频#  老实人投稿社的微博视频","1609906905","2020-05-08 13:39:40    ",,"4108",,"28","3509499757","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4502303814909978&fromWap=1"" ]","https://weibo.com/3509499757/J0XW6kaGz"
"J1kMVvFF7","6","虎门大桥最新消息！晃动鉴定结果出来了， 主缆和吊索多处被腐蚀 38号吊索钢丝绳断裂。 科学问题还是需要时间验证的，认真细致的工作不可少！急于求成的专家都是失败的专家。 #虎门大桥发生异常抖动##虎门大桥# 吐槽区的微博视频","1609906905","2020-05-10 23:50:16    ",,"29",,"49","6585245516","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4503182068351019&fromWap=1"" ]","https://weibo.com/6585245516/J1kMVvFF7"
"J1oL7dFLn","193","【#虎门大桥# 】我就觉得此前那样专家不靠谱，很多专家早无底线。问题终于找到了：38号吊索钢丝绳断裂！发生于钢箱梁内侧锚头处，旧索从内面外发生锈蚀，目前已经拆除吊索，又发现多根出现锈蚀。主缆开揽检查发现中跨跨中位置均有3-4层腐蚀严重的钢索。 这件事让我担心起一些两限房的质量来……我想说的，已无勇气说出来，你懂就好[泪]","1609906905","2020-05-11 09:56:47    ",,"513",,"25","1149665262",,"https://weibo.com/1149665262/J1oL7dFLn"
"J1obHqN36","7","大型桥梁的建造技术，在当下，难度不大。但，使用过程中的保养维护是十分关键的，不能就靠百年大计一句话来回避问题。个人认为虎门大桥启示有二:对运行20年的大型桥梁立即进行全面检修，强化完善桥梁日常维保的程序内容；以后除非特殊环境，不要再争啥世界纪录或者世界第几的虚名，尽量使用偏保守或十分成熟或养护成本低的技术，毕竟，人命关天，错，大家都犯不起！ 上海","1609906906","2020-05-11 08:29:32    ","http://wx4.sinaimg.cn/wap180/754dbe53ly1geo794nxtuj20fk0hp3zm.jpg","12",,"0","1968029267",,"https://weibo.com/1968029267/J1obHqN36"
"J1nRdDXDB","5","【最新消息:虎门大桥抖动的原因终于找到了！证实专家都是瞎扯淡!】 前几天沸沸扬扬的虎门大桥起伏抖动，结果终于出来了，排除了专家所谓的“水马”、""泥马""。目前初步判断原因是主索和吊索多次腐蚀，38号吊索钢丝绳断裂!其他安全隐患还在进一步检查排除中!","1609906907","2020-05-11 07:39:05    ",,"13",,"0","1881379664",,"https://weibo.com/1881379664/J1nRdDXDB"
"J1o4HDU9v","1","#虎门大桥# 虎门大桥钢丝都腐蚀成这样了！幸亏有大风吹的摇动，要不然等钢丝断了，车毁人亡！应该对虎门大桥质检人员审判！[抓狂]","1609906908","2020-05-11 08:12:18    ","http://wx1.sinaimg.cn/wap180/d46772cbgy1geo6x2wd3gj20fk0hoq4h.jpg","2",,"0","3563549387",,"https://weibo.com/3563549387/J1o4HDU9v"
"J1owqfR5e","15","#虎门大桥#最新消息：大桥晃动原因鉴定结果，主缆和吊索多处被腐蚀，38号吊索钢丝绳断裂。[衰] 号外商丘的微博视频","1609906910","2020-05-11 09:20:35    ",,"27",,"1","5896410430","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4503325769662470&fromWap=1"" ]","https://weibo.com/5896410430/J1owqfR5e"
"J1oB9lj0n","25","虎门大桥最新消息：因钢索断裂所致！还怪水马放多了，砖家出来走两步可好？？ 前几天沸沸扬扬的虎门大桥起伏抖动，结果终于出来了，排除了所谓的“水马”阻断了大桥的通风。 吊索：上游侧38号吊索钢丝绳断裂！发生于钢箱梁内侧锚头处，旧索从内面外发生锈蚀，已经拆除吊索又发现多根出现锈蚀。 主缆：主缆开缆检查发现中跨跨中位置附近主缆顶、底面腐蚀严重，中跨和入东锚口处主缆位置均有3-4层腐蚀严重的钢索。 东莞的虎门大桥是胡应湘投资建设，虎门大桥规定一年一大检，腐蚀严重，着实让人心惊！之前，之前某著名砖家表示撤掉水马即可，如今砖家又出了用重物加压的方案。#东莞爆料# 后来，数量满载重物的渣土车整齐列队准备开上虎门大桥，路专家解释是要用重物给大桥主体加压以用来减少晃动。修复和找原因，方案也是来回变化！得亏没有大规模实施，否则不知道还得断多少根钢索。 所以啊，有些专家真是砖家啊，吹起牛皮来让人无所适从，关键还一年四季电视网络上胡咧咧，我也是醉了[抓狂] 辉县市","1609906911","2020-05-11 09:32:13    ","http://wx2.sinaimg.cn/wap180/00670Xikly1geo9a4mpzij30fk0hoabg.jpg","25",,"3","5600459276",,"https://weibo.com/5600459276/J1oB9lj0n"
