"_id","id","prob","topic"
"6039b62f656c0000f9016c89","AAXRs8ccj","0.8728309999999999","国际"
"6039b62f656c0000f9016c8a","DjwC5ssTP","0.858827","教育"
"6039b62f656c0000f9016c8b","J7czxh5eD","0.894329","娱乐"
"6039b62f656c0000f9016c8c","Bkd8txmTU","0.8569469999999999","社会时事"
"6039b62f656c0000f9016c8d","Ci4nAf5p2","0.8648600000000001","母婴育儿"
"6039b62f656c0000f9016c8e","ywcBmrbff","0.8374940000000001","娱乐"
"6039b62f656c0000f9016c8f","CdXFgpCN7","0.85456","社会时事"
"6039b62f656c0000f9016c90","AvNrya7Z0","0.834525","社会时事"
"6039b62f656c0000f9016c91","yDkRdyQNE","0.921012","社会时事"
"6039b62f656c0000f9016c92","z13HR5KA4","0.810004","社会时事"
"6039b62f656c0000f9016c93","B4Kxh0F5Y","0.877473","社会时事"
"6039b62f656c0000f9016c94","JcGda5sAs","0.818692","社会时事"
"6039b62f656c0000f9016c95","JgLndvG8l","0.8001689999999999","社会时事"
"6039b62f656c0000f9016c96","zl9SilACe","0.839252","社会时事"
"6039b62f656c0000f9016c97","z4paLkQMI","0.83842","母婴育儿"
"6039b62f656c0000f9016c98","B7d0O7Mxl","0.688387","社会时事"
"6039b62f656c0000f9016c99","DEAnlr6My","0.8165819999999999","社会时事"
"6039b62f656c0000f9016c9a","EvV7twxvU","0.829219","社会时事"
"6039b62f656c0000f9016c9b","BBBsuckjE","0.87192","社会时事"
"6039b62f656c0000f9016c9c","IzUnNoFVX","0.795007","社会时事"
"6039b62f656c0000f9016c9d","zEAMfDolH","0.8488829999999999","常识"
"6039b62f656c0000f9016c9e","GzVmur6fs","0.8421620000000001","社会时事"
"6039b62f656c0000f9016c9f","yBnzZFop5","0.834333","社会时事"
"6039b62f656c0000f9016ca0","IjoRLjHFK","0.780195","社会时事"
"6039b62f656c0000f9016ca1","ztpw62EfL","0.8555809999999999","社会时事"
"6039b62f656c0000f9016ca2","ABB8t8fEw","0.835084","社会时事"
"6039b62f656c0000f9016ca3","BgRCxohQC","0.8765209999999999","社会时事"
"6039b62f656c0000f9016ca4","FFUd42vrp","0.87611","社会时事"
"6039b62f656c0000f9016ca5","CmfQghpox","0.8135899999999999","社会时事"
"6039b62f656c0000f9016ca6","zAa4TwmON","0.8843270000000001","社会时事"
"6039b62f656c0000f9016ca7","Bnnytw7Zp","0.8520049999999999","社会时事"
"6039b62f656c0000f9016ca8","Cvyxcr6hA","0.839419","社会时事"
"6039b62f656c0000f9016ca9","BsUiwzQYl","0.819541","社会时事"
"6039b62f656c0000f9016caa","Cl2Dnv0lv","0.7454529999999999","教育"
"6039b62f656c0000f9016cab","z8pOonXU6","0.8537020000000001","娱乐"
"6039b62f656c0000f9016cac","BxL4DwQZb","0.9334","社会时事"
"6039b62f656c0000f9016cad","BmWcsmovK","0.8367879999999999","社会时事"
"6039b62f656c0000f9016cae","GgyIhFnbc","0.898632","社会时事"
"6039b62f656c0000f9016caf","CcP8tjrSu","0.874174","母婴育儿"
"6039b62f656c0000f9016cb0","zDknZjzkf","0.663026","军事"
"6039b62f656c0000f9016cb1","ColOvadeb","0.800214","社会时事"
"6039b62f656c0000f9016cb2","yDOpxvTei","0.787374","娱乐"
"6039b62f656c0000f9016cb3","D18bOzNGM","0.824268","社会时事"
"6039b62f656c0000f9016cb4","CdWC5gAjE","0.855259","社会时事"
"6039b62f656c0000f9016cb5","z66FtuEax","0.7287560000000001","社会时事"
"6039b62f656c0000f9016cb6","AmxYB8Zgt","0.9158290000000001","社会时事"
"6039b62f656c0000f9016cb7","Ce1CxBG5M","0.854449","社会时事"
"6039b62f656c0000f9016cb8","F1QcQi0uN","0.8457629999999999","社会时事"
"6039b62f656c0000f9016cb9","F88S4zdWf","0.8504729999999999","社会时事"
"6039b62f656c0000f9016cba","zwhmwj1i6","0.809616","社会时事"
"6039b62f656c0000f9016cbb","DyzFLA1iX","0.826459","社会时事"
"6039b62f656c0000f9016cbc","D1emMy3dS","0.830707","社会时事"
"6039b62f656c0000f9016cbd","Ck7pEftcm","0.8610909999999999","社会时事"
"6039b62f656c0000f9016cbe","CnaHI82Kj","0.8922760000000001","社会时事"
"6039b62f656c0000f9016cbf","ICwmQueXg","0.855073","社会时事"
"6039b62f656c0000f9016cc0","EvCKsuAWv","0.544503","教育"
"6039b62f656c0000f9016cc1","AmCBuiUr7","0.797236","社会时事"
"6039b62f656c0000f9016cc2","ywdc96O3G","0.8345360000000001","军事"
"6039b62f656c0000f9016cc3","HATlRfVet","0.7923180000000001","社会时事"
"6039b62f656c0000f9016cc4","z9fXlB0u2","0.8351700000000001","娱乐"
"6039b62f656c0000f9016cc5","zmCZGazb8","0.8631540000000001","社会时事"
"6039b62f656c0000f9016cc6","Dq9taA4Tm","0.8787010000000001","娱乐"
"6039b62f656c0000f9016cc7","Cl38dAAkn","0.685265","社会时事"
"6039b62f656c0000f9016cc8","zssrpe9rV","0.8656020000000001","国际"
"6039b62f656c0000f9016cc9","DywWZ5Se1","0.906241","社会时事"
"6039b62f656c0000f9016cca","z6qbTz7Jr","0.885288","社会时事"
"6039b62f656c0000f9016ccb","B72cIfMzy","0.873402","社会时事"
"6039b62f656c0000f9016ccc","CbVqYeQt4","0.8290559999999999","社会时事"
"6039b62f656c0000f9016ccd","E8FXE54F8","0.892799","娱乐"
"6039b62f656c0000f9016cce","z3KKbtH1b","0.853936","母婴育儿"
"6039b62f656c0000f9016ccf","Dsv4rtZEm","0.854557","社会时事"
"6039b62f656c0000f9016cd0","Jg9VPjKv2","0.8538190000000001","社会时事"
"6039b62f656c0000f9016cd1","zqUmqBHIb","0.796964","社会时事"
"6039b62f656c0000f9016cd2","AAPjkemks","0.895395","国际"
"6039b62f656c0000f9016cd3","A62LeeM1f","0.905309","社会时事"
"6039b62f656c0000f9016cd4","zde9F17xh","0.8471879999999999","社会时事"
"6039b62f656c0000f9016cd5","CowtnfONG","0.835767","社会时事"
"6039b62f656c0000f9016cd6","CcuVDDJNt","0.815063","社会时事"
"6039b62f656c0000f9016cd7","C9Ii6D56a","0.8288129999999999","社会时事"
"6039b62f656c0000f9016cd8","Cn7dFaH6b","0.7655529999999999","社会时事"
"6039b62f656c0000f9016cd9","IsrffjJ6t","0.839887","国际"
"6039b62f656c0000f9016cda","zmFcMhPiN","0.8096479999999999","国际"
"6039b62f656c0000f9016cdb","A2xb4zGvu","0.870873","社会时事"
"6039b62f656c0000f9016cdc","DzpZGorE5","0.8476020000000001","母婴育儿"
"6039b62f656c0000f9016cdd","C96WXthec","0.767154","社会时事"
"6039b62f656c0000f9016cde","CgMOXaYEn","0.901924","母婴育儿"
"6039b62f656c0000f9016cdf","F4zZS21Lg","0.83801","常识"
"6039b62f656c0000f9016ce0","D1h7EfJmZ","0.8256319999999999","社会时事"
"6039b62f656c0000f9016ce1","GeITPtulQ","0.902007","社会时事"
"6039b62f656c0000f9016ce2","Fi02t5g2R","0.939267","社会时事"
"6039b62f656c0000f9016ce3","Az7DV5hDH","0.8749600000000001","国际"
"6039b62f656c0000f9016ce4","Cug5GwdEj","0.798728","社会时事"
"6039b62f656c0000f9016ce5","GuLHcESx4","0.8436959999999999","娱乐"
"6039b62f656c0000f9016ce6","zqErRd6Mz","0.854525","娱乐"
"6039b62f656c0000f9016ce7","B78HrkUbi","0.743186","社会时事"
"6039b62f656c0000f9016ce8","F4UYWF8da","0.784842","社会时事"
"6039b62f656c0000f9016ce9","AltcQasXj","0.81653","国际"
"6039b62f656c0000f9016cea","BEsSlbpFr","0.86551","社会时事"
"6039b62f656c0000f9016ceb","BFkEXajgJ","0.831081","社会时事"
"6039b62f656c0000f9016cec","B6WeXpa9B","0.74688","社会时事"
"6039b62f656c0000f9016ced","BnsOtefz0","0.865923","社会时事"
"6039b62f656c0000f9016cee","B7h1ac5wC","0.846815","社会时事"
"6039b62f656c0000f9016cef","Cl2auewDV","0.7376510000000001","社会时事"
"6039b62f656c0000f9016cf0","Cw5cXxdoX","0.89266","社会时事"
"6039b62f656c0000f9016cf1","FpfPNuIyy","0.8723569999999999","社会时事"
"6039b62f656c0000f9016cf2","Cl20MzxHS","0.747","教育"
"6039b62f656c0000f9016cf3","BhsSCmSl3","0.679591","娱乐"
"6039b62f656c0000f9016cf4","Cvyr8xLaV","0.8386020000000001","社会时事"
"6039b62f656c0000f9016cf5","D1eJhzWLf","0.9064549999999999","社会时事"
"6039b62f656c0000f9016cf6","E9tSNrm7J","0.8591030000000001","母婴育儿"
"6039b62f656c0000f9016cf7","CirnLhPWK","0.826134","母婴育儿"
"6039b62f656c0000f9016cf8","FhbbXak1v","0.9091549999999999","社会时事"
"6039b62f656c0000f9016cf9","Cb9uJ5vTO","0.853826","社会时事"
"6039b62f656c0000f9016cfa","AB8v32l4W","0.8281200000000001","国际"
"6039b62f656c0000f9016cfb","Ht3je3Cir","0.864503","社会时事"
"6039b62f656c0000f9016cfc","znxU0vrMq","0.8534010000000001","社会时事"
"6039b62f656c0000f9016cfd","zrmZYpRhK","0.841131","社会时事"
"6039b62f656c0000f9016cfe","zcYah8WxR","0.818662","常识"
"6039b62f656c0000f9016cff","CzxWb6YZR","0.757379","社会时事"
"6039b62f656c0000f9016d00","CgTMt3U05","0.858773","母婴育儿"
"6039b62f656c0000f9016d01","CifJz6aNS","0.8227690000000001","母婴育儿"
"6039b62f656c0000f9016d02","zwRyxffQL","0.8787209999999999","社会时事"
"6039b62f656c0000f9016d03","Cekzf0IK5","0.8538629999999999","社会时事"
"6039b62f656c0000f9016d04","zAMbxu9DS","0.79391","常识"
"6039b62f656c0000f9016d05","Behc7omm3","0.827333","社会时事"
"6039b62f656c0000f9016d06","Bnj3ckmb6","0.8363459999999999","社会时事"
"6039b62f656c0000f9016d07","FgRX81NQb","0.9087940000000001","社会时事"
"6039b62f656c0000f9016d08","B95wKetqp","0.8544440000000001","社会时事"
"6039b62f656c0000f9016d09","Co1DG9M4g","0.780374","社会时事"
"6039b62f656c0000f9016d0a","CifSCdOfn","0.825151","母婴育儿"
"6039b62f656c0000f9016d0b","zmLdm6bJ7","0.801508","社会时事"
"6039b62f656c0000f9016d0c","EApqXpAS9","0.9031290000000001","母婴育儿"
"6039b62f656c0000f9016d0d","Chb1iDJGE","0.812407","社会时事"
"6039b62f656c0000f9016d0e","A2HiW7WwE","0.840699","常识"
"6039b62f656c0000f9016d0f","CdXGnh6MU","0.841505","社会时事"
"6039b62f656c0000f9016d10","z8bPk77H6","0.839616","社会时事"
"6039b62f656c0000f9016d11","FaXhxpGqg","0.832091","社会时事"
"6039b62f656c0000f9016d12","CbQRBs3D1","0.8697229999999999","母婴育儿"
"6039b62f656c0000f9016d13","C41hMxwM3","0.852419","社会时事"
"6039b62f656c0000f9016d14","Ce1zKqLmT","0.852722","社会时事"
"6039b62f656c0000f9016d15","CvGOlujS4","0.851893","社会时事"
"6039b62f656c0000f9016d16","F3o2cuQ1f","0.799913","社会时事"
"6039b62f656c0000f9016d17","CaMQztB0v","0.8288129999999999","社会时事"
"6039b62f656c0000f9016d18","G5kJf3ELY","0.726398","社会时事"
"6039b62f656c0000f9016d19","yCpAGemNT","0.798716","娱乐"
"6039b62f656c0000f9016d1a","zqWscjON1","0.8185680000000001","科技"
"6039b62f656c0000f9016d1b","CugbIhNbR","0.807305","社会时事"
"6039b62f656c0000f9016d1c","J1nRdDXDB","0.8396959999999999","社会时事"
"6039b62f656c0000f9016d1d","C34au40HK","0.895259","社会时事"
"6039b62f656c0000f9016d1e","J9K30xvdn","0.805337","社会时事"
"6039b62f656c0000f9016d1f","JowPJisZf","0.850785","社会时事"
"6039b62f656c0000f9016d20","Ca67A3m3k","0.813617","社会时事"
"6039b62f656c0000f9016d21","zpq6SzSr2","0.895573","社会时事"
"6039b62f656c0000f9016d22","zph2FbWqo","0.8277180000000001","社会时事"
"6039b62f656c0000f9016d23","B3HrdiDUg","0.8507620000000001","社会时事"
"6039b62f656c0000f9016d24","IrfJKoNma","0.861308","社会时事"
"6039b62f656c0000f9016d25","CioTegbHL","0.840282","母婴育儿"
"6039b62f656c0000f9016d26","EAHlP09zx","0.903171","母婴育儿"
"6039b62f656c0000f9016d27","zdXhepzHJ","0.8528209999999999","社会时事"
"6039b62f656c0000f9016d28","zdXojwoSi","0.841922","社会时事"
"6039b62f656c0000f9016d29","E2C4Xewak","0.7793140000000001","社会时事"
"6039b62f656c0000f9016d2a","Arlzjst9Z","0.873099","社会时事"
"6039b62f656c0000f9016d2b","yx68oD8MK","0.8221799999999999","社会时事"
"6039b62f656c0000f9016d2c","Cmp8x6Kze","0.87203","社会时事"
"6039b62f656c0000f9016d2d","yAMmpudaB","0.868481","社会时事"
"6039b62f656c0000f9016d2e","EwUvQgiua","0.826314","社会时事"
"6039b62f656c0000f9016d2f","EyuFA6URB","0.868892","社会时事"
"6039b62f656c0000f9016d30","yFkwb6Ih8","0.8937870000000001","社会时事"
"6039b62f656c0000f9016d31","EwR6P12H6","0.8441040000000001","社会时事"
"6039b62f656c0000f9016d32","z6kD511hP","0.8214520000000001","社会时事"
"6039b62f656c0000f9016d33","DvZSMtn7P","0.9012049999999999","教育"
"6039b62f656c0000f9016d34","Arl5V6WGN","0.8924190000000001","社会时事"
"6039b62f656c0000f9016d35","znct8uSaC","0.826585","社会时事"
"6039b62f656c0000f9016d36","zpyj2hG3m","0.836169","社会时事"
"6039b62f656c0000f9016d37","zgzwtER7l","0.813405","社会时事"
"6039b62f656c0000f9016d38","z2H0Gnd0b","0.831823","母婴育儿"
"6039b62f656c0000f9016d39","yw5Ya2Dut","0.8675879999999999","娱乐"
"6039b62f656c0000f9016d3a","zAkLM3lRZ","0.7177399999999999","社会时事"
"6039b62f656c0000f9016d3b","Jp3anFCmb","0.643095","社会时事"
"6039b62f656c0000f9016d3c","A2xZelepo","0.86025","社会时事"
"6039b62f656c0000f9016d3d","CdXcBCj8A","0.853826","社会时事"
"6039b62f656c0000f9016d3e","IzPzNr9nk","0.9143120000000001","国际"
"6039b62f656c0000f9016d3f","yBkitgPCr","0.830465","社会时事"
"6039b62f656c0000f9016d40","B4JKe7CII","0.86418","社会时事"
"6039b62f656c0000f9016d41","IkCqkk9UG","0.908351","社会时事"
"6039b62f656c0000f9016d42","zpI0ggRcO","0.807547","社会时事"
"6039b62f656c0000f9016d43","AhaS4xSZ2","0.821327","社会时事"
"6039b62f656c0000f9016d44","B6RF2Cxx3","0.764254","社会时事"
"6039b62f656c0000f9016d45","CgSmJkgLq","0.8511299999999999","社会时事"
"6039b62f656c0000f9016d46","FehQHxNIz","0.83095","历史文化"
"6039b62f656c0000f9016d47","Ciwd82eFW","0.8227690000000001","母婴育儿"
"6039b62f656c0000f9016d48","Clbq8fC7O","0.905","科技"
"6039b62f656c0000f9016d49","yBvhgeeFe","0.873511","社会时事"
"6039b62f656c0000f9016d4a","GzB5Gy5tO","0.888619","社会时事"
"6039b62f656c0000f9016d4b","A27U9C1dB","0.914149","社会时事"
"6039b62f656c0000f9016d4c","CdZbbEsFc","0.866288","社会时事"
"6039b62f656c0000f9016d4d","z0fp1sEgB","0.870976","社会时事"
"6039b62f656c0000f9016d4e","CqtVP3Umf","0.819172","社会时事"
"6039b62f656c0000f9016d4f","z9ypFtYkn","0.8968309999999999","社会时事"
"6039b62f656c0000f9016d50","IdTnMcl1J","0.871468","国际"
"6039b62f656c0000f9016d51","Bt9jy20HX","0.8715139999999999","社会时事"
"6039b62f656c0000f9016d52","C3Ftiosof","0.8441709999999999","社会时事"
"6039b62f656c0000f9016d53","EBgN2bEtW","0.799817","社会时事"
"6039b62f656c0000f9016d54","AB0dQsQu9","0.866685","国际"
"6039b62f656c0000f9016d55","F460O3kMA","0.8348469999999999","社会时事"
"6039b62f656c0000f9016d56","CajQL9XLK","0.8523430000000001","社会时事"
"6039b62f656c0000f9016d57","Cl01N87o6","0.733741","教育"
"6039b62f656c0000f9016d58","zr0YnoKIM","0.8280190000000001","科技"
"6039b62f656c0000f9016d59","J57jMv3pC","0.756684","国际"
"6039b62f656c0000f9016d5a","CvM0VilWQ","0.8740110000000001","社会时事"
"6039b62f656c0000f9016d5b","EB0ANkQ6O","0.9028709999999999","社会时事"
"6039b62f656c0000f9016d5c","A7TWV1ANY","0.8685809999999999","国际"
"6039b62f656c0000f9016d5d","Gsv6GbXlW","0.823411","社会时事"
"6039b62f656c0000f9016d5e","z97TaydFU","0.8341049999999999","社会时事"
"6039b62f656c0000f9016d5f","Hrn9xEQ8I","0.850299","社会时事"
"6039b62f656c0000f9016d60","yoUH87f6a","0.874604","国际"
"6039b62f656c0000f9016d61","B6Om6cx2c","0.8346100000000001","娱乐"
"6039b62f656c0000f9016d62","ymrMhvQSM","0.749947","社会时事"
"6039b62f656c0000f9016d63","ChCJpvicq","0.8543299999999999","社会时事"
"6039b62f656c0000f9016d64","Fb7yWtFQ7","0.882374","社会时事"
"6039b62f656c0000f9016d65","CmvP96xYW","0.883102","社会时事"
"6039b62f656c0000f9016d66","znvSA3HDx","0.810932","社会时事"
"6039b62f656c0000f9016d67","Fd5DdjmEx","0.8559899999999999","娱乐"
"6039b62f656c0000f9016d68","GgbjPoRgu","0.836001","社会时事"
"6039b62f656c0000f9016d69","Cn54SqYvw","0.86636","社会时事"
"6039b62f656c0000f9016d6a","A20Gu7min","0.8529530000000001","社会时事"
"6039b62f656c0000f9016d6b","A3cga6afQ","0.86339","社会时事"
"6039b62f656c0000f9016d6c","ztXmsnpFW","0.5","社会时事"
"6039b62f656c0000f9016d6d","BBUoefjjJ","0.8623200000000001","社会时事"
"6039b62f656c0000f9016d6e","zmCyxjMny","0.8256040000000001","社会时事"
"6039b62f656c0000f9016d6f","zdYGhCDdc","0.8227709999999999","常识"
"6039b62f656c0000f9016d70","z13af13iw","0.784017","社会时事"
"6039b62f656c0000f9016d71","z06ZS2pSV","0.802726","国际"
"6039b62f656c0000f9016d72","C9rLdFdH8","0.859671","社会时事"
"6039b62f656c0000f9016d73","A0g7Yx1uZ","0.8828950000000001","社会时事"
"6039b62f656c0000f9016d74","D1xnEcyfn","0.838141","社会时事"
"6039b62f656c0000f9016d75","CvGPCn9gw","0.813964","社会时事"
"6039b62f656c0000f9016d76","BrdNBdlgz","0.830317","社会时事"
"6039b62f656c0000f9016d77","CvKkbyHGQ","0.8346819999999999","社会时事"
"6039b62f656c0000f9016d78","Cwd4tplbX","0.816707","社会时事"
"6039b62f656c0000f9016d79","z6uFmhZ08","0.708738","社会时事"
"6039b62f656c0000f9016d7a","BuRAQpcLe","0.791017","社会时事"
"6039b62f656c0000f9016d7b","yw0yti6jM","0.8946059999999999","社会时事"
"6039b62f656c0000f9016d7c","zEa7JD9A4","0.820017","社会时事"
"6039b62f656c0000f9016d7d","Hs9BI7jF8","0.861194","社会时事"
"6039b62f656c0000f9016d7e","zy5lRA7KL","0.850583","社会时事"
"6039b62f656c0000f9016d7f","A46xABCGr","0.875591","社会时事"
"6039b62f656c0000f9016d80","DzoVGrUyS","0.880338","母婴育儿"
"6039b62f656c0000f9016d81","IzN6piN03","0.832399","国际"
"6039b62f656c0000f9016d82","DwKY1x4Dy","0.828177","社会时事"
"6039b62f656c0000f9016d83","CvNLo6zOQ","0.826744","社会时事"
"6039b62f656c0000f9016d84","Fc2q3E29S","0.9087940000000001","社会时事"
"6039b62f656c0000f9016d85","zqN7AmmQ3","0.820098","科技"
"6039b62f656c0000f9016d86","A1a6Vs5aK","0.8277899999999999","社会时事"
"6039b62f656c0000f9016d87","EhDYd7NEs","0.794428","社会时事"
"6039b62f656c0000f9016d88","DsMvBij0V","0.8671030000000001","社会时事"
"6039b62f656c0000f9016d89","zxKskhulZ","0.8537899999999999","国际"
"6039b62f656c0000f9016d8a","zmYz9vdqQ","0.8204370000000001","常识"
"6039b62f656c0000f9016d8b","zsRmjguRD","0.836586","社会时事"
"6039b62f656c0000f9016d8c","Bns8zwH8y","0.8585020000000001","社会时事"
"6039b62f656c0000f9016d8d","BmaOZ40rL","0.842407","社会时事"
"6039b62f656c0000f9016d8e","FfQnMCzFJ","0.8602540000000001","社会时事"
"6039b62f656c0000f9016d8f","Cowtiee5r","0.792641","社会时事"
"6039b62f656c0000f9016d90","GrJF698pP","0.8360629999999999","娱乐"
"6039b62f656c0000f9016d91","z9H7IA6rF","0.8272860000000001","社会时事"
"6039b62f656c0000f9016d92","HkLEDdDjN","0.860042","娱乐"
"6039b62f656c0000f9016d93","zgGbF30qh","0.813405","社会时事"
"6039b62f656c0000f9016d94","CmfZC3BSQ","0.826903","社会时事"
"6039b62f656c0000f9016d95","EywIg2poM","0.8665889999999999","国际"
"6039b62f656c0000f9016d96","C3ODdepF4","0.868259","社会时事"
"6039b62f656c0000f9016d97","DuT3EaaLj","0.848518","社会时事"
"6039b62f656c0000f9016d98","EmVdqzDu7","0.831715","社会时事"
"6039b62f656c0000f9016d99","z4dAt8gy5","0.849038","母婴育儿"
"6039b62f656c0000f9016d9a","Cs6ff9okZ","0.8449540000000001","社会时事"
"6039b62f656c0000f9016d9b","CobIeikjw","0.847551","社会时事"
"6039b62f656c0000f9016d9c","zF8LEtvle","0.855059","社会时事"
"6039b62f656c0000f9016d9d","A5E1He6G2","0.8690040000000001","社会时事"
"6039b62f656c0000f9016d9e","CvEJzielV","0.848234","社会时事"
"6039b62f656c0000f9016d9f","Ibc6oAUHI","0.8868879999999999","娱乐"
"6039b62f656c0000f9016da0","zt0Mj4YLA","0.8843139999999999","社会时事"
"6039b62f656c0000f9016da1","Bwz1v63Ix","0.794798","常识"
"6039b62f656c0000f9016da2","E8Hy8qtQ1","0.8623790000000001","娱乐"
"6039b62f656c0000f9016da3","CfmrbD7Mz","0.8468209999999999","社会时事"
"6039b62f656c0000f9016da4","F4iyc2GGq","0.815599","娱乐"
"6039b62f656c0000f9016da5","ziH59CldM","0.690336","常识"
"6039b62f656c0000f9016da6","BgPWMg0Cy","0.893008","社会时事"
"6039b62f656c0000f9016da7","F8TJZnMrB","0.86336","社会时事"
"6039b62f656c0000f9016da8","z004TmAtF","0.87213","科技"
"6039b62f656c0000f9016da9","CpZGxupOG","0.8288280000000001","社会时事"
"6039b62f656c0000f9016daa","CaTljsN50","0.8376819999999999","教育"
"6039b62f656c0000f9016dab","HzoiKnKVs","0.809814","社会时事"
"6039b62f656c0000f9016dac","zqK8YvpLL","0.8644290000000001","娱乐"
"6039b62f656c0000f9016dad","zeSLBwmQN","0.830168","社会时事"
"6039b62f656c0000f9016dae","zA55rulgO","0.753704","社会时事"
"6039b62f656c0000f9016daf","CotJ0iGGz","0.8572139999999999","社会时事"
"6039b62f656c0000f9016db0","HATiP1hi3","0.723348","社会时事"
"6039b62f656c0000f9016db1","E9ckaCiXa","0.895584","娱乐"
"6039b62f656c0000f9016db2","CyfNsh9Co","0.846211","社会时事"
"6039b62f656c0000f9016db3","BDZlSqJlE","0.815625","社会时事"
"6039b62f656c0000f9016db4","D0N7b7Nb5","0.7879729999999999","社会时事"
"6039b62f656c0000f9016db5","J6HzAd71C","0.8605139999999999","国际"
"6039b62f656c0000f9016db6","D1gKWeWZL","0.820735","社会时事"
"6039b62f656c0000f9016db7","A3Xe8tBSl","0.793296","国际"
"6039b62f656c0000f9016db8","Ce0GWf41h","0.784416","社会时事"
"6039b62f656c0000f9016db9","AmCJ22lc3","0.8624649999999999","社会时事"
"6039b62f656c0000f9016dba","BFyeYnKKq","0.852146","社会时事"
"6039b62f656c0000f9016dbb","Ce0pDBCae","0.806033","社会时事"
"6039b62f656c0000f9016dbc","CwwySzQP1","0.833076","社会时事"
"6039b62f656c0000f9016dbd","EmITYDmv9","0.861231","社会时事"
"6039b62f656c0000f9016dbe","Cn9P6EoY7","0.862806","社会时事"
"6039b62f656c0000f9016dbf","zEiMi7OSC","0.7992640000000001","常识"
"6039b62f656c0000f9016dc0","yANi6oHcD","0.7898189999999999","社会时事"
"6039b62f656c0000f9016dc1","zlfyf0MoY","0.8681180000000001","社会时事"
"6039b62f656c0000f9016dc2","zqDkhkgNy","0.9088430000000001","科技"
"6039b62f656c0000f9016dc3","DmDCalFZa","0.778924","社会时事"
"6039b62f656c0000f9016dc4","ChtTmfeH0","0.900337","母婴育儿"
"6039b62f656c0000f9016dc5","Aze8lru2W","0.8536870000000001","社会时事"
"6039b62f656c0000f9016dc6","zDGPTcGfe","0.8804270000000001","常识"
"6039b62f656c0000f9016dc7","zt1wYfS3T","0.874131","社会时事"
"6039b62f656c0000f9016dc8","zvr1gsfC9","0.814183","社会时事"
"6039b62f656c0000f9016dc9","yFiuGuy6m","0.831269","社会时事"
"6039b62f656c0000f9016dca","zdyiolx6h","0.777812","社会时事"
"6039b62f656c0000f9016dcb","DzmUXFDtz","0.857455","社会时事"
"6039b62f656c0000f9016dcc","DyH973YWu","0.803487","社会时事"
"6039b62f656c0000f9016dcd","z31kBrWTz","0.836126","母婴育儿"
"6039b62f656c0000f9016dce","C9CW1DsdP","0.7770630000000001","社会时事"
"6039b62f656c0000f9016dcf","zt15Mt0Zy","0.8843139999999999","社会时事"
"6039b62f656c0000f9016dd0","zBd4o0QIF","0.798154","常识"
"6039b62f656c0000f9016dd1","Ce0izosRV","0.8398129999999999","社会时事"
"6039b62f656c0000f9016dd2","IFAbN1b6x","0.824591","社会时事"
"6039b62f656c0000f9016dd3","zdNCFBpWb","0.913007","社会时事"
"6039b62f656c0000f9016dd4","DvEhZhacD","0.867102","社会时事"
"6039b62f656c0000f9016dd5","Hq3CIvY8D","0.6217590000000001","社会时事"
"6039b62f656c0000f9016dd6","Ea2SVy8qO","0.848657","社会时事"
"6039b62f656c0000f9016dd7","CiyKabZ9C","0.8648600000000001","母婴育儿"
"6039b62f656c0000f9016dd8","yxkmPhwn4","0.839559","社会时事"
"6039b62f656c0000f9016dd9","zt16lD7tx","0.879492","社会时事"
"6039b62f656c0000f9016dda","EvRE27uSO","0.676133","社会时事"
"6039b62f656c0000f9016ddb","BEcxfj1kX","0.844525","社会时事"
"6039b62f656c0000f9016ddc","BkhVHARwt","0.864816","社会时事"
"6039b62f656c0000f9016ddd","DbiQ8n1rf","0.825599","社会时事"
"6039b62f656c0000f9016dde","zt0hh7n7C","0.8805700000000001","社会时事"
"6039b62f656c0000f9016ddf","J7aIEFlbI","0.85595","社会时事"
"6039b62f656c0000f9016de0","BFlouksme","0.8694700000000001","社会时事"
"6039b62f656c0000f9016de1","Ce0phtnh9","0.8833290000000001","社会时事"
"6039b62f656c0000f9016de2","A2TTMBb61","0.842281","社会时事"
"6039b62f656c0000f9016de3","H3UgF7HCo","0.839937","社会时事"
"6039b62f656c0000f9016de4","H4RY02UoT","0.87839","社会时事"
"6039b62f656c0000f9016de5","z97WMfrof","0.670734","社会时事"
"6039b62f656c0000f9016de6","CvIHK3jGm","0.8193549999999999","社会时事"
"6039b62f656c0000f9016de7","CeJFB8RXD","0.876659","社会时事"
"6039b62f656c0000f9016de8","CgGe9BSk7","0.8820870000000001","母婴育儿"
"6039b62f656c0000f9016de9","H3gvufvgP","0.870316","社会时事"
"6039b62f656c0000f9016dea","FeiDT5EWj","0.83667","社会时事"
"6039b62f656c0000f9016deb","ElJiQfBWt","0.8713930000000001","社会时事"
"6039b62f656c0000f9016dec","F8d5B7z4u","0.80698","社会时事"
"6039b62f656c0000f9016ded","zx5YQxvnv","0.797013","社会时事"
"6039b62f656c0000f9016dee","CkXzVxClO","0.8395040000000001","国际"
"6039b62f656c0000f9016def","I5zStpG30","0.5","社会时事"
"6039b62f656c0000f9016df0","znflK4FTR","0.814244","社会时事"
"6039b62f656c0000f9016df1","CvNY21RdK","0.833786","社会时事"
"6039b62f656c0000f9016df2","CoaTLk27u","0.7707890000000001","社会时事"
"6039b62f656c0000f9016df3","A5ArGkFQZ","0.6651520000000001","社会时事"
